user_id,order_id,Date,Amount,Merchant_id,Purchase_status,Merchant_name,Rate_pct,User_id,First_tran_date,Location,Age,Gender,Revenue,Weekday,Type_user
15271449,5182939510,2020-03-27,100000.0,13,1,Mobifone,3,15271449,2019-08-28,Unknown,23_to_27,Female,3000.0,Friday,Current
15283744,8131701078,2020-11-21,20000.0,13,0,Mobifone,3,15283744,2020-11-21,Other Cities,unknown,Male,600.0,Saturday,New
15287517,5355452398,2020-04-15,10000.0,12,0,Viettel,2,15287517,2019-11-21,Ho Chi Minh City,>37,Female,200.0,Wednesday,Current
15298262,5306854104,2020-04-10,100000.0,12,0,Viettel,2,15298262,2019-02-19,Other Cities,23_to_27,Male,2000.0,Friday,Current
15299041,4968246141,2020-03-06,20000.0,13,0,Mobifone,3,15299041,2018-12-05,Ha Noi,28_to_32,Male,600.0,Friday,Current
15329076,4879449208,2020-02-25,50000.0,14,0,Vinaphone,4,15329076,2019-12-24,Other Cities,28_to_32,Male,2000.0,Tuesday,Current
15344202,5848640170,2020-06-06,10000.0,13,1,Mobifone,3,15344202,2020-01-12,Ho Chi Minh City,33_to_37,Female,300.0,Saturday,Current
15348634,8420332966,2020-12-12,50000.0,13,0,Mobifone,3,15348634,2020-04-11,Other Cities,33_to_37,Male,1500.0,Saturday,Current
15357415,6960444944,2020-09-05,50000.0,13,0,Mobifone,3,15357415,2019-04-30,Ho Chi Minh City,28_to_32,Male,1500.0,Saturday,Current
15365112,5211688852,2020-03-30,10000.0,12,0,Viettel,2,15365112,2019-08-24,Other Cities,18_to_22,Female,200.0,Monday,Current
15380698,5740833999,2020-05-26,20000.0,13,0,Mobifone,3,15380698,2020-02-22,Other Cities,28_to_32,Male,600.0,Tuesday,Current
15390869,6000406943,2020-06-19,20000.0,12,1,Viettel,2,15390869,2020-06-12,Ha Noi,unknown,Male,400.0,Friday,New
15396693,5833659290,2020-06-05,20000.0,12,0,Viettel,2,15396693,2019-12-25,Other Cities,28_to_32,Male,400.0,Friday,Current
15401072,8231993270,2020-11-28,10000.0,12,0,Viettel,2,15401072,2017-04-05,Other Cities,28_to_32,Male,200.0,Saturday,Current
15409329,6903206235,2020-08-31,50000.0,12,0,Viettel,2,15409329,2020-05-14,Ha Noi,unknown,Female,1000.0,Monday,Current
15415726,5374252830,2020-04-17,300000.0,12,1,Viettel,2,15415726,2020-03-21,Other Cities,unknown,Male,6000.0,Friday,Current
15418824,8188787750,2020-11-25,100000.0,12,0,Viettel,2,15418824,2019-06-04,Other Cities,unknown,Male,2000.0,Wednesday,Current
15420155,4221698835,2020-01-07,10000.0,12,0,Viettel,2,15420155,2018-07-18,Ho Chi Minh City,33_to_37,Female,200.0,Tuesday,Current
15421990,5318991075,2020-04-11,100000.0,13,1,Mobifone,3,15421990,2017-05-07,Other Cities,>37,Male,3000.0,Saturday,Current
15427544,6451326900,2020-07-27,10000.0,12,0,Viettel,2,15427544,2020-04-30,Other Cities,23_to_27,Male,200.0,Monday,Current
15428941,6467816148,2020-07-28,10000.0,12,0,Viettel,2,15428941,2019-11-25,Ha Noi,unknown,Female,200.0,Tuesday,Current
15431947,4215658287,2020-01-06,20000.0,12,0,Viettel,2,15431947,2016-12-16,Ho Chi Minh City,23_to_27,Female,400.0,Monday,Current
15465599,8331593919,2020-12-26,50000.0,12,1,Viettel,2,15465599,2017-10-28,Other Cities,23_to_27,Male,1000.0,Saturday,Current
15489164,5475766715,2020-04-29,10000.0,14,0,Vinaphone,4,15489164,2020-01-11,Ha Noi,28_to_32,Male,400.0,Wednesday,Current
15500435,5681447381,2020-05-20,20000.0,14,0,Vinaphone,4,15500435,2018-04-16,Unknown,>37,Female,800.0,Wednesday,Current
15509273,8655841420,2020-12-28,20000.0,14,1,Vinaphone,4,15509273,2017-03-03,Other Cities,33_to_37,Male,800.0,Monday,Current
15520750,8699480108,2020-12-30,20000.0,12,0,Viettel,2,15520750,2020-02-14,Ho Chi Minh City,33_to_37,Female,400.0,Wednesday,Current
15527495,8440167939,2020-12-13,10000.0,13,0,Mobifone,3,15527495,2019-12-08,Other Cities,18_to_22,Male,300.0,Sunday,Current
15543232,5778589941,2020-05-30,100000.0,13,0,Mobifone,3,15543232,2019-04-25,Other Cities,28_to_32,Female,3000.0,Saturday,Current
15572526,4499657218,2020-01-31,100000.0,13,0,Mobifone,3,15572526,2018-03-07,Ho Chi Minh City,23_to_27,Male,3000.0,Friday,Current
15587881,6849300876,2020-08-27,50000.0,14,0,Vinaphone,4,15587881,2017-04-30,Ho Chi Minh City,28_to_32,Male,2000.0,Thursday,Current
15590211,5909836940,2020-06-12,50000.0,12,0,Viettel,2,15590211,2017-10-06,Other Cities,28_to_32,Male,1000.0,Friday,Current
15601032,5281361693,2020-04-07,100000.0,12,1,Viettel,2,15601032,2018-11-17,Ho Chi Minh City,unknown,Male,2000.0,Tuesday,Current
15602866,4172907480,2020-01-01,50000.0,13,0,Mobifone,3,15602866,2019-11-09,Ho Chi Minh City,28_to_32,Female,1500.0,Wednesday,Current
15619574,4850320961,2020-02-21,200000.0,12,0,Viettel,2,15619574,2017-04-25,Other Cities,28_to_32,Female,4000.0,Friday,Current
15628849,4867544619,2020-02-24,10000.0,12,0,Viettel,2,15628849,2020-01-31,Other Cities,28_to_32,Male,200.0,Monday,Current
15633440,5276979695,2020-04-07,10000.0,14,0,Vinaphone,4,15633440,2020-02-29,Other Cities,33_to_37,Male,400.0,Tuesday,Current
15640972,5096106327,2020-03-19,30000.0,13,1,Mobifone,3,15640972,2018-02-06,Ho Chi Minh City,>37,Male,900.0,Thursday,Current
15642129,6535748480,2020-08-02,20000.0,13,0,Mobifone,3,15642129,2019-03-20,Other Cities,23_to_27,Female,600.0,Sunday,Current
15645746,7287225371,2020-09-29,20000.0,12,0,Viettel,2,15645746,2020-04-02,Unknown,unknown,Male,400.0,Tuesday,Current
15664227,7971087723,2020-11-10,20000.0,12,0,Viettel,2,15664227,2020-03-16,Other Cities,23_to_27,Male,400.0,Tuesday,Current
15665608,4389019641,2020-01-22,100000.0,13,1,Mobifone,3,15665608,2018-06-29,Other Cities,28_to_32,Male,3000.0,Wednesday,Current
15668193,6541429833,2020-08-02,10000.0,13,0,Mobifone,3,15668193,2019-11-06,Other Cities,28_to_32,Female,300.0,Sunday,Current
15671317,6634589228,2020-08-10,20000.0,12,0,Viettel,2,15671317,2020-08-10,Ha Noi,33_to_37,Female,400.0,Monday,New
15696938,8696452205,2020-12-30,10000.0,13,1,Mobifone,3,15696938,2019-03-20,Ho Chi Minh City,33_to_37,Female,300.0,Wednesday,Current
15713496,7905047063,2020-11-05,100000.0,12,1,Viettel,2,15713496,2020-11-02,Unknown,unknown,Male,2000.0,Thursday,New
15720304,5985034717,2020-06-18,50000.0,15,0,Vietnamobile,4,15720304,2018-08-07,Other Cities,28_to_32,Female,2000.0,Thursday,Current
15729271,4555160433,2020-02-03,30000.0,12,0,Viettel,2,15729271,2020-01-19,Ho Chi Minh City,23_to_27,Male,600.0,Monday,Current
15741395,5521372506,2020-05-04,50000.0,14,0,Vinaphone,4,15741395,2019-02-11,Ha Noi,28_to_32,Male,2000.0,Monday,Current
15741996,6844705976,2020-08-27,10000.0,13,0,Mobifone,3,15741996,2020-05-09,Other Cities,33_to_37,Female,300.0,Thursday,Current
15760682,5417193367,2020-04-22,30000.0,14,0,Vinaphone,4,15760682,2019-10-27,Ho Chi Minh City,33_to_37,Female,1200.0,Wednesday,Current
15776817,6402356892,2020-07-23,100000.0,13,1,Mobifone,3,15776817,2020-06-22,Ho Chi Minh City,33_to_37,Female,3000.0,Thursday,Current
15777089,6700860540,2020-08-15,100000.0,12,0,Viettel,2,15777089,2019-03-17,Other Cities,28_to_32,Male,2000.0,Saturday,Current
15801813,5641277111,2020-05-16,30000.0,12,0,Viettel,2,15801813,2020-02-22,Ho Chi Minh City,>37,Male,600.0,Saturday,Current
15819840,5431542114,2020-04-24,20000.0,13,0,Mobifone,3,15819840,2019-01-02,Ho Chi Minh City,33_to_37,Male,600.0,Friday,Current
15829800,7056124193,2020-09-11,10000.0,12,0,Viettel,2,15829800,2019-11-21,Unknown,23_to_27,Female,200.0,Friday,Current
15837902,6493052146,2020-07-30,200000.0,12,0,Viettel,2,15837902,2020-02-01,Ho Chi Minh City,28_to_32,Male,4000.0,Thursday,Current
15843493,5552957439,2020-05-07,50000.0,12,0,Viettel,2,15843493,2019-03-13,Other Cities,28_to_32,Male,1000.0,Thursday,Current
15843691,6631325395,2020-08-09,100000.0,12,0,Viettel,2,15843691,2020-08-03,Other Cities,23_to_27,Female,2000.0,Sunday,New
15871961,7700607342,2020-10-21,50000.0,14,0,Vinaphone,4,15871961,2019-05-28,Ho Chi Minh City,28_to_32,Female,2000.0,Wednesday,Current
15877622,5460192282,2020-04-27,50000.0,13,1,Mobifone,3,15877622,2018-08-31,Ho Chi Minh City,28_to_32,Male,1500.0,Monday,Current
15881898,6599653585,2020-08-07,50000.0,12,0,Viettel,2,15881898,2017-06-17,Other Cities,33_to_37,Male,1000.0,Friday,Current
15901521,5848959696,2020-06-06,10000.0,13,0,Mobifone,3,15901521,2018-09-12,Ho Chi Minh City,33_to_37,Female,300.0,Saturday,Current
15933157,6081885265,2020-06-30,40000.0,13,0,Mobifone,3,15933157,2019-02-28,Other Cities,28_to_32,Male,1200.0,Tuesday,Current
15950272,7657003760,2020-10-18,20000.0,13,0,Mobifone,3,15950272,2017-01-06,Ho Chi Minh City,23_to_27,Female,600.0,Sunday,Current
15983179,4856211380,2020-02-22,10000.0,13,0,Mobifone,3,15983179,2018-12-13,Ho Chi Minh City,33_to_37,Male,300.0,Saturday,Current
15998683,8397721177,2020-12-10,50000.0,12,0,Viettel,2,15998683,2020-03-19,Other Cities,>37,Male,1000.0,Thursday,Current
15999858,5061424837,2020-03-16,20000.0,12,0,Viettel,2,15999858,2019-10-10,Ha Noi,18_to_22,Male,400.0,Monday,Current
16005641,6604869609,2020-08-10,100000.0,12,0,Viettel,2,16005641,2018-03-19,Ha Noi,23_to_27,Male,2000.0,Monday,Current
16026980,6511999245,2020-07-31,10000.0,14,0,Vinaphone,4,16026980,2018-08-15,Ho Chi Minh City,>37,Female,400.0,Friday,Current
16036517,7785392051,2020-10-28,20000.0,12,0,Viettel,2,16036517,2017-11-28,Other Cities,unknown,Female,400.0,Wednesday,Current
16039078,8326985651,2020-12-05,10000.0,14,0,Vinaphone,4,16039078,2019-05-12,Other Cities,33_to_37,Male,400.0,Saturday,Current
16046551,7703276413,2020-10-21,20000.0,12,0,Viettel,2,16046551,2020-01-25,Other Cities,unknown,Male,400.0,Wednesday,Current
16062168,5260688485,2020-04-05,100000.0,12,1,Viettel,2,16062168,2019-09-09,Ho Chi Minh City,unknown,Female,2000.0,Sunday,Current
16064574,7028274370,2020-09-09,20000.0,12,0,Viettel,2,16064574,2020-03-22,Other Cities,33_to_37,Female,400.0,Wednesday,Current
16064941,6890959573,2020-08-30,50000.0,13,0,Mobifone,3,16064941,2019-06-22,Ho Chi Minh City,28_to_32,Male,1500.0,Sunday,Current
16087878,5589089608,2020-05-11,20000.0,13,0,Mobifone,3,16087878,2019-02-23,Ho Chi Minh City,23_to_27,Female,600.0,Monday,Current
16126926,8719470474,2020-12-31,100000.0,14,1,Vinaphone,4,16126926,2017-08-28,Other Cities,33_to_37,Female,4000.0,Thursday,Current
16152688,7160704266,2020-09-17,200000.0,14,1,Vinaphone,4,16152688,2019-05-29,Other Cities,33_to_37,Female,8000.0,Thursday,Current
16157501,5586152277,2020-05-11,30000.0,13,0,Mobifone,3,16157501,2018-11-02,Other Cities,28_to_32,Male,900.0,Monday,Current
16161253,4263180725,2020-01-11,100000.0,13,1,Mobifone,3,16161253,2017-01-01,Other Cities,>37,Male,3000.0,Saturday,Current
16161867,7790229246,2020-10-28,20000.0,13,1,Mobifone,3,16161867,2018-10-22,Other Cities,33_to_37,Male,600.0,Wednesday,Current
16171610,7707535465,2020-10-21,10000.0,13,0,Mobifone,3,16171610,2020-02-06,Other Cities,28_to_32,Female,300.0,Wednesday,Current
16181236,4749553330,2020-02-12,50000.0,13,0,Mobifone,3,16181236,2018-11-29,Other Cities,28_to_32,Female,1500.0,Wednesday,Current
16197069,5996344038,2020-06-19,10000.0,13,0,Mobifone,3,16197069,2020-06-18,Other Cities,>37,Male,300.0,Friday,New
16231655,4290684047,2020-01-14,50000.0,14,0,Vinaphone,4,16231655,2019-05-12,Other Cities,unknown,Male,2000.0,Tuesday,Current
16253282,7979406414,2020-11-10,10000.0,13,0,Mobifone,3,16253282,2019-05-27,Ho Chi Minh City,33_to_37,Male,300.0,Tuesday,Current
16338985,6926101902,2020-09-02,20000.0,13,0,Mobifone,3,16338985,2018-12-21,Ho Chi Minh City,33_to_37,Male,600.0,Wednesday,Current
16372374,6569116645,2020-08-04,50000.0,13,0,Mobifone,3,16372374,2020-06-26,Other Cities,33_to_37,Female,1500.0,Tuesday,Current
16395876,4477956455,2020-01-30,20000.0,15,0,Vietnamobile,4,16395876,2020-01-10,Other Cities,unknown,Female,800.0,Thursday,New
16404415,6240018470,2020-07-09,100000.0,12,1,Viettel,2,16404415,2019-06-09,Other Cities,28_to_32,Female,2000.0,Thursday,Current
16407069,4945368016,2020-03-04,100000.0,13,1,Mobifone,3,16407069,2018-07-25,Ho Chi Minh City,28_to_32,Female,3000.0,Wednesday,Current
16411719,8238089585,2020-11-27,50000.0,12,0,Viettel,2,16411719,2020-04-11,Other Cities,33_to_37,Female,1000.0,Friday,Current
16419501,8321448839,2020-12-05,50000.0,14,0,Vinaphone,4,16419501,2020-01-23,Other Cities,28_to_32,Female,2000.0,Saturday,Current
16433209,6680791018,2020-08-13,10000.0,14,0,Vinaphone,4,16433209,2018-11-21,Other Cities,28_to_32,Male,400.0,Thursday,Current
16439416,7820131446,2020-10-30,10000.0,12,0,Viettel,2,16439416,2019-09-08,Unknown,unknown,Female,200.0,Friday,Current
16442084,6874175566,2020-08-29,50000.0,14,0,Vinaphone,4,16442084,2018-10-19,Other Cities,23_to_27,Male,2000.0,Saturday,Current
16472952,8275446243,2020-12-02,300000.0,12,1,Viettel,2,16472952,2020-08-25,Ho Chi Minh City,33_to_37,Male,6000.0,Wednesday,Current
16472990,4658854900,2020-02-07,50000.0,12,0,Viettel,2,16472990,2019-10-18,Other Cities,23_to_27,Male,1000.0,Friday,Current
16483360,7535754825,2020-10-12,50000.0,13,0,Mobifone,3,16483360,2020-07-22,Unknown,unknown,Female,1500.0,Monday,Current
16505089,8558084544,2020-12-21,100000.0,14,0,Vinaphone,4,16505089,2020-05-08,Other Cities,23_to_27,Male,4000.0,Monday,Current
16580530,5422912895,2020-04-23,20000.0,13,0,Mobifone,3,16580530,2020-03-28,Other Cities,unknown,Male,600.0,Thursday,Current
16584665,5682726603,2020-05-20,20000.0,15,0,Vietnamobile,4,16584665,2018-10-01,Other Cities,23_to_27,Male,800.0,Wednesday,Current
16605196,5426805145,2020-04-23,50000.0,14,0,Vinaphone,4,16605196,2020-03-30,Other Cities,33_to_37,Female,2000.0,Thursday,Current
16605196,5910950779,2020-06-12,20000.0,14,0,Vinaphone,4,16605196,2020-03-30,Other Cities,33_to_37,Female,800.0,Friday,Current
16637578,4892255778,2020-02-27,10000.0,12,0,Viettel,2,16637578,2019-02-17,Ho Chi Minh City,33_to_37,Male,200.0,Thursday,Current
16638977,5809633894,2020-06-02,50000.0,13,0,Mobifone,3,16638977,2020-04-03,Other Cities,>37,Male,1500.0,Tuesday,Current
16654912,8325781860,2020-12-15,20000.0,13,0,Mobifone,3,16654912,2020-07-19,Other Cities,>37,Female,600.0,Tuesday,Current
16684643,6012196038,2020-06-20,50000.0,13,0,Mobifone,3,16684643,2019-06-03,Ho Chi Minh City,33_to_37,Female,1500.0,Saturday,Current
16693448,8621046307,2020-12-25,100000.0,13,0,Mobifone,3,16693448,2019-03-29,Ho Chi Minh City,33_to_37,Male,3000.0,Friday,Current
16695119,4193718283,2020-01-04,50000.0,12,0,Viettel,2,16695119,2019-09-27,Other Cities,23_to_27,Male,1000.0,Saturday,Current
16718443,4818874354,2020-02-18,20000.0,12,0,Viettel,2,16718443,2019-12-31,Other Cities,28_to_32,Male,400.0,Tuesday,Current
16785391,7328507496,2020-09-26,50000.0,13,1,Mobifone,3,16785391,2020-08-06,Other Cities,unknown,Male,1500.0,Saturday,Current
16790067,5246310013,2020-04-03,20000.0,12,0,Viettel,2,16790067,2019-07-02,Other Cities,23_to_27,Female,400.0,Friday,Current
16804327,7067430057,2020-09-11,10000.0,12,0,Viettel,2,16804327,2020-09-04,Ho Chi Minh City,33_to_37,Male,200.0,Friday,New
16814072,6093936638,2020-06-27,100000.0,12,0,Viettel,2,16814072,2018-04-03,Ho Chi Minh City,33_to_37,Male,2000.0,Saturday,Current
16835393,4913340250,2020-02-29,10000.0,12,0,Viettel,2,16835393,2019-11-29,Unknown,unknown,Male,200.0,Saturday,Current
16835548,5083548765,2020-03-18,50000.0,13,1,Mobifone,3,16835548,2019-01-23,Ho Chi Minh City,28_to_32,Female,1500.0,Wednesday,Current
16859991,5490321152,2020-04-30,50000.0,12,0,Viettel,2,16859991,2020-04-14,Other Cities,28_to_32,Male,1000.0,Thursday,New
16873761,6678678717,2020-08-13,30000.0,12,0,Viettel,2,16873761,2019-12-19,Ha Noi,28_to_32,Female,600.0,Thursday,Current
16888832,6398965206,2020-07-22,10000.0,14,1,Vinaphone,4,16888832,2018-05-10,Other Cities,28_to_32,Female,400.0,Wednesday,Current
16903172,7412960808,2020-10-03,100000.0,15,1,Vietnamobile,4,16903172,2017-11-22,Ho Chi Minh City,28_to_32,Female,4000.0,Saturday,Current
16903267,8082923116,2020-11-17,10000.0,14,0,Vinaphone,4,16903267,2020-11-11,Unknown,unknown,Female,400.0,Tuesday,New
16919520,4862898580,2020-02-23,200000.0,12,0,Viettel,2,16919520,2019-07-27,Other Cities,>37,Male,4000.0,Sunday,Current
16920272,7408352634,2020-10-02,50000.0,12,0,Viettel,2,16920272,2018-07-23,Other Cities,28_to_32,Male,1000.0,Friday,Current
16924666,5091155273,2020-03-19,20000.0,13,0,Mobifone,3,16924666,2020-03-13,Other Cities,unknown,Male,600.0,Thursday,New
16925781,6740763755,2020-08-18,10000.0,12,0,Viettel,2,16925781,2018-07-31,Unknown,unknown,Female,200.0,Tuesday,Current
16937002,7302367060,2020-09-25,100000.0,12,1,Viettel,2,16937002,2018-08-19,Ho Chi Minh City,28_to_32,Female,2000.0,Friday,Current
16944776,5797959204,2020-06-01,20000.0,12,0,Viettel,2,16944776,2019-11-24,Other Cities,23_to_27,Female,400.0,Monday,Current
16957782,6752998555,2020-08-19,10000.0,13,0,Mobifone,3,16957782,2016-11-14,Ho Chi Minh City,28_to_32,Female,300.0,Wednesday,Current
16963258,7209075434,2020-09-20,100000.0,12,1,Viettel,2,16963258,2020-01-08,Ho Chi Minh City,33_to_37,Male,2000.0,Sunday,Current
16963309,6731536534,2020-08-17,100000.0,12,0,Viettel,2,16963309,2019-07-13,Other Cities,23_to_27,Female,2000.0,Monday,Current
16981365,7972724389,2020-11-10,10000.0,13,0,Mobifone,3,16981365,2020-04-03,Other Cities,23_to_27,Female,300.0,Tuesday,Current
16983500,4945166835,2020-03-10,30000.0,13,0,Mobifone,3,16983500,2018-12-22,Ho Chi Minh City,33_to_37,Male,900.0,Tuesday,Current
16997971,6904351889,2020-08-31,50000.0,12,0,Viettel,2,16997971,2020-07-12,Unknown,unknown,Female,1000.0,Monday,Current
17008066,7761743075,2020-10-26,20000.0,12,0,Viettel,2,17008066,2020-04-18,Ha Noi,28_to_32,Male,400.0,Monday,Current
17013363,7724332981,2020-10-23,20000.0,12,0,Viettel,2,17013363,2019-03-04,Ha Noi,18_to_22,Female,400.0,Friday,Current
17020857,7734817361,2020-10-24,500000.0,12,0,Viettel,2,17020857,2016-12-07,Ho Chi Minh City,33_to_37,Male,10000.0,Saturday,Current
17043478,5007806714,2020-03-11,10000.0,12,0,Viettel,2,17043478,2018-07-31,Other Cities,23_to_27,Female,200.0,Wednesday,Current
17060103,4959919823,2020-03-10,200000.0,13,1,Mobifone,3,17060103,2019-05-20,Ho Chi Minh City,28_to_32,Male,6000.0,Tuesday,Current
17097223,7520103098,2020-10-11,50000.0,12,0,Viettel,2,17097223,2020-09-07,Other Cities,unknown,Female,1000.0,Sunday,Current
17113117,5583696324,2020-05-11,10000.0,12,0,Viettel,2,17113117,2017-02-28,Other Cities,unknown,Female,200.0,Monday,Current
17116273,5433268924,2020-04-24,50000.0,13,0,Mobifone,3,17116273,2019-09-13,Ha Noi,23_to_27,Male,1500.0,Friday,Current
17126231,7213941885,2020-09-20,20000.0,15,1,Vietnamobile,4,17126231,2019-08-12,Ho Chi Minh City,28_to_32,Female,800.0,Sunday,Current
17127715,7159113330,2020-09-17,50000.0,12,0,Viettel,2,17127715,2016-02-15,Ho Chi Minh City,unknown,Male,1000.0,Thursday,Current
17135824,4942183093,2020-03-04,20000.0,14,0,Vinaphone,4,17135824,2017-11-21,Ho Chi Minh City,23_to_27,Female,800.0,Wednesday,Current
17137194,5446445805,2020-04-26,100000.0,13,0,Mobifone,3,17137194,2017-05-31,Other Cities,28_to_32,Male,3000.0,Sunday,Current
17162511,7942291499,2020-11-07,20000.0,12,0,Viettel,2,17162511,2019-01-19,Ho Chi Minh City,28_to_32,Male,400.0,Saturday,Current
17223738,8457605013,2020-12-14,50000.0,12,0,Viettel,2,17223738,2020-11-29,Other Cities,unknown,Female,1000.0,Monday,Current
17223738,8457605013,2020-12-14,50000.0,12,0,Viettel,2,17223738,2020-11-29,Other Cities,>37,Female,1000.0,Monday,Current
17223738,8380273059,2020-12-09,100000.0,13,0,Mobifone,3,17223738,2020-11-29,Other Cities,unknown,Female,3000.0,Wednesday,Current
17223738,8380273059,2020-12-09,100000.0,13,0,Mobifone,3,17223738,2020-11-29,Other Cities,>37,Female,3000.0,Wednesday,Current
17242722,4794974441,2020-02-16,50000.0,13,0,Mobifone,3,17242722,2016-02-08,Ho Chi Minh City,28_to_32,Female,1500.0,Sunday,Current
17268663,4409840528,2020-01-24,20000.0,14,1,Vinaphone,4,17268663,2019-04-01,Ha Noi,unknown,Female,800.0,Friday,Current
17276977,6737891462,2020-08-18,50000.0,14,0,Vinaphone,4,17276977,2020-05-30,Ho Chi Minh City,>37,Male,2000.0,Tuesday,Current
17278712,6806530024,2020-08-23,100000.0,12,0,Viettel,2,17278712,2018-04-06,Ho Chi Minh City,>37,Male,2000.0,Sunday,Current
17293673,6594015915,2020-08-06,20000.0,13,0,Mobifone,3,17293673,2020-08-06,Other Cities,23_to_27,Male,600.0,Thursday,New
17304038,5294602340,2020-04-09,10000.0,13,0,Mobifone,3,17304038,2020-04-06,Other Cities,23_to_27,Male,300.0,Thursday,New
17342870,4178318599,2020-01-02,50000.0,12,0,Viettel,2,17342870,2020-01-02,Ha Noi,23_to_27,Female,1000.0,Thursday,New
17342900,7614304994,2020-10-15,20000.0,13,0,Mobifone,3,17342900,2020-02-17,Other Cities,>37,Female,600.0,Thursday,Current
17357539,4946627209,2020-03-04,50000.0,12,0,Viettel,2,17357539,2019-12-10,Unknown,28_to_32,Male,1000.0,Wednesday,Current
17366822,5301830144,2020-04-10,50000.0,14,0,Vinaphone,4,17366822,2020-03-10,Other Cities,23_to_27,Male,2000.0,Friday,Current
17423094,5356135419,2020-04-16,50000.0,13,0,Mobifone,3,17423094,2019-10-14,Other Cities,33_to_37,Male,1500.0,Thursday,Current
17469745,4398390828,2020-01-23,200000.0,14,1,Vinaphone,4,17469745,2018-01-21,Ho Chi Minh City,28_to_32,Male,8000.0,Thursday,Current
17477483,5857617238,2020-06-07,20000.0,12,0,Viettel,2,17477483,2019-10-10,Other Cities,28_to_32,Female,400.0,Sunday,Current
17506143,5431546460,2020-04-24,100000.0,12,0,Viettel,2,17506143,2020-02-24,Other Cities,28_to_32,Female,2000.0,Friday,Current
17517122,4456105055,2020-01-28,30000.0,13,0,Mobifone,3,17517122,2019-09-30,Other Cities,33_to_37,Male,900.0,Tuesday,Current
17521208,7730358159,2020-10-23,50000.0,12,0,Viettel,2,17521208,2020-10-14,Other Cities,unknown,Male,1000.0,Friday,New
17550600,6670330436,2020-08-12,10000.0,14,0,Vinaphone,4,17550600,2020-02-26,Other Cities,23_to_27,Female,400.0,Wednesday,Current
17554849,6465515649,2020-07-28,10000.0,13,1,Mobifone,3,17554849,2018-12-07,Ho Chi Minh City,23_to_27,Female,300.0,Tuesday,Current
17574477,4973770583,2020-03-07,50000.0,12,0,Viettel,2,17574477,2019-04-24,Other Cities,23_to_27,Male,1000.0,Saturday,Current
17583697,6014016180,2020-06-21,20000.0,14,0,Vinaphone,4,17583697,2019-11-20,Other Cities,unknown,Female,800.0,Sunday,Current
17587946,7075406619,2020-09-12,50000.0,12,0,Viettel,2,17587946,2018-11-06,Ho Chi Minh City,unknown,Male,1000.0,Saturday,Current
17604997,7131036078,2020-09-15,20000.0,13,1,Mobifone,3,17604997,2019-03-11,Ho Chi Minh City,unknown,Male,600.0,Tuesday,Current
17605656,7513298081,2020-10-10,20000.0,13,0,Mobifone,3,17605656,2019-01-08,Other Cities,23_to_27,Male,600.0,Saturday,Current
17606852,5332576563,2020-04-13,30000.0,14,0,Vinaphone,4,17606852,2020-02-20,Other Cities,unknown,Male,1200.0,Monday,Current
17616237,7794390350,2020-10-28,20000.0,13,1,Mobifone,3,17616237,2019-12-27,Other Cities,33_to_37,Male,600.0,Wednesday,Current
17644131,8387275355,2020-12-10,50000.0,13,0,Mobifone,3,17644131,2018-06-13,Ha Noi,28_to_32,Male,1500.0,Thursday,Current
17648462,4483404697,2020-01-30,20000.0,13,0,Mobifone,3,17648462,2019-07-28,Other Cities,33_to_37,Male,600.0,Thursday,Current
17676007,5346161475,2020-04-15,10000.0,12,0,Viettel,2,17676007,2020-03-24,Ho Chi Minh City,28_to_32,Female,200.0,Wednesday,Current
17737756,6389503626,2020-07-22,100000.0,12,0,Viettel,2,17737756,2019-12-17,Ha Noi,28_to_32,Male,2000.0,Wednesday,Current
17743967,6562667207,2020-08-04,200000.0,13,1,Mobifone,3,17743967,2020-03-09,Ho Chi Minh City,23_to_27,Male,6000.0,Tuesday,Current
17745844,5847435506,2020-06-06,300000.0,14,1,Vinaphone,4,17745844,2018-12-18,Ho Chi Minh City,28_to_32,Female,12000.0,Saturday,Current
17756593,5579491850,2020-05-10,100000.0,13,1,Mobifone,3,17756593,2019-07-01,Ho Chi Minh City,23_to_27,Female,3000.0,Sunday,Current
17798353,6222544658,2020-07-08,50000.0,12,0,Viettel,2,17798353,2019-03-19,Ha Noi,unknown,Male,1000.0,Wednesday,Current
17824838,5396245309,2020-04-20,100000.0,12,0,Viettel,2,17824838,2019-02-14,Ha Noi,23_to_27,Male,2000.0,Monday,Current
17888043,8386408479,2020-12-10,100000.0,12,0,Viettel,2,17888043,2019-02-28,Other Cities,33_to_37,Male,2000.0,Thursday,Current
17896189,5776952702,2020-05-30,20000.0,12,0,Viettel,2,17896189,2018-09-19,Other Cities,23_to_27,Female,400.0,Saturday,Current
17907302,7190218612,2020-09-19,50000.0,12,0,Viettel,2,17907302,2019-10-07,Ho Chi Minh City,unknown,Female,1000.0,Saturday,Current
17930178,4208656160,2020-01-05,10000.0,14,0,Vinaphone,4,17930178,2019-06-12,Ho Chi Minh City,18_to_22,Female,400.0,Sunday,Current
17937154,6338798223,2020-07-21,100000.0,13,0,Mobifone,3,17937154,2019-02-26,Other Cities,23_to_27,Female,3000.0,Tuesday,Current
17939267,8315673222,2020-12-04,20000.0,12,0,Viettel,2,17939267,2017-12-19,Other Cities,23_to_27,Male,400.0,Friday,Current
